(9, 14, 4)	1	0	837229	872060	36	35
(14, 9, 4)	2	0	514649	633417	21	21
(9, 15, 4)	2	0	730216	370502	18	18
(15, 9, 4)	1	0	362844	787760	26	25
(10, 11, 4)	2	0	309532	562651	23	23
(11, 10, 4)	2	0	548513	113043	15	15
(10, 12, 4)	2	0	383380	336916	17	17
(12, 10, 4)	1	0	480211	177390	13	12
(10, 13, 4)	2	0	214935	149394	22	22
(13, 10, 4)	1	0	202182	277697	23	22
(10, 14, 4)	2	0	203130	432741	28	28
(14, 10, 4)	2	0	659616	443244	30	30
(10, 15, 4)	2	0	571853	363153	24	24
(15, 10, 4)	1	0	325382	293973	22	21
(11, 12, 4)	2	0	492292	557140	16	16
(12, 11, 4)	1	0	812185	586403	22	21
(11, 13, 4)	2	0	585950	317876	19	19
(13, 11, 4)	1	0	282668	529723	15	14
(11, 14, 4)	1	0	405560	144767	15	14
(14, 11, 4)	1	0	140883	422954	11	10
(11, 15, 4)	1	0	496239	178257	18	17
(15, 11, 4)	2	0	580379	722948	38	38
(12, 13, 4)	2	0	779172	235821	28	28
(13, 12, 4)	1	0	271200	733512	22	21
(12, 14, 4)	1	0	287044	142954	11	10
(14, 12, 4)	2	0	673955	582074	21	21
(12, 15, 4)	2	0	916824	624548	44	44
(15, 12, 4)	2	0	259667	502822	17	17
(13, 14, 4)	1	0	364130	859820	31	30
(14, 13, 4)	2	0	249824	108401	14	14
(13, 15, 4)	1	0	240712	262407	19	18
(15, 13, 4)	2	0	303570	216161	19	19
(14, 15, 4)	2	0	849203	550464	28	28
(15, 14, 4)	1	0	462056	758932	29	28
(0, 1, 5)	1	0	216763	199560	21	20
(1, 0, 5)	2	0	265422	452892	21	21
(0, 2, 5)	1	0	349022	140814	22	21
(2, 0, 5)	2	0	229202	331188	14	14
(0, 3, 5)	1	0	364946	609508	23	22
(3, 0, 5)	2	0	610664	169722	19	19
(0, 4, 5)	1	0	446304	475484	34	33
(4, 0, 5)	2	0	482790	554856	28	28
(0, 5, 5)	1	0	235364	480198	24	23
(5, 0, 5)	2	0	416340	351764	24	24
(0, 6, 5)	1	0	628837	771999	35	34
(6, 0, 5)	2	0	602423	285603	21	21
(0, 7, 5)	1	0	93880	252063	15	14
(7, 0, 5)	2	0	558350	163243	20	20
(0, 8, 5)	1	0	358955	349090	18	17
(8, 0, 5)	2	0	172840	129892	11	11
(0, 9, 5)	1	0	206914	698901	17	16
(9, 0, 5)	2	0	571368	142065	14	14
(0, 10, 5)	1	0	242066	501611	22	21
(10, 0, 5)	2	0	316280	113745	13	13
(0, 11, 5)	1	0	238615	503871	15	14
(11, 0, 5)	2	0	556779	221153	14	14
(0, 12, 5)	1	0	618837	905785	37	36
(12, 0, 5)	2	0	829885	388481	32	32
(0, 13, 5)	2	0	678424	407796	27	27
(13, 0, 5)	1	0	565177	671711	31	30
(0, 14, 5)	1	0	566922	877030	33	32
(14, 0, 5)	2	0	296324	133357	21	21
(0, 15, 5)	1	0	378011	357733	29	28
(15, 0, 5)	2	0	451095	387089	29	29
(1, 2, 5)	1	0	157815	48081	22	21
(2, 1, 5)	1	0	57737	133691	15	14
(1, 3, 5)	2	0	377293	835801	31	31
(3, 1, 5)	2	0	939714	325624	36	36
(1, 4, 5)	2	0	154225	168384	16	16
(4, 1, 5)	1	0	156834	112460	13	12
(1, 5, 5)	2	0	417030	608178	35	35
(5, 1, 5)	2	0	782462	519959	44	44
(1, 6, 5)	1	0	111993	528317	19	18
(6, 1, 5)	2	0	960558	422292	45	45
(1, 7, 5)	1	0	54317	242892	14	13
(7, 1, 5)	2	0	691926	215989	27	27
(1, 8, 5)	1	0	207040	296752	18	17
(8, 1, 5)	2	0	143768	74053	9	9
(1, 9, 5)	0	0	879440	991559	110	110
(9, 1, 5)	2	0	757524	58535	17	17
(1, 10, 5)	2	0	212499	988741	21	21
(10, 1, 5)	2	0	791142	162658	31	31
(1, 11, 5)	2	0	426866	758875	36	36
(11, 1, 5)	2	0	864088	477988	45	45
(1, 12, 5)	2	0	390555	883894	35	35
(12, 1, 5)	2	0	964555	458234	57	57
(1, 13, 5)	2	0	226730	231784	20	20
(13, 1, 5)	1	0	51742	88222	13	12
(1, 14, 5)	1	0	156572	458969	20	19
(14, 1, 5)	2	0	651392	213461	27	27
(1, 15, 5)	1	0	194916	293738	26	25
(15, 1, 5)	2	0	200004	92724	21	21
(2, 3, 5)	1	0	173495	535075	25	24
(3, 2, 5)	2	0	515057	99758	24	24
(2, 4, 5)	2	0	361390	418284	26	26
(4, 2, 5)	1	0	390135	48205	26	25
(2, 5, 5)	1	0	45106	391889	25	24
(5, 2, 5)	1	0	335069	26335	21	20
(2, 6, 5)	1	0	226731	666613	21	20
(6, 2, 5)	2	0	700414	241150	31	31
(2, 7, 5)	1	0	28894	251412	13	12
(7, 2, 5)	2	0	591885	117811	21	21
(2, 8, 5)	1	0	250413	373017	20	19
(8, 2, 5)	2	0	202512	66158	15	15
(2, 9, 5)	1	0	74281	647132	16	15
(9, 2, 5)	2	0	573978	27993	14	14
(2, 10, 5)	1	0	275802	413819	27	26
(10, 2, 5)	2	0	303225	111087	26	26
(2, 11, 5)	1	0	110630	689090	24	23
(11, 2, 5)	2	0	562659	176047	16	16
(2, 12, 5)	2	0	230250	834249	35	35
(12, 2, 5)	2	0	861284	175534	33	33
(2, 13, 5)	2	0	291728	316386	33	33
(13, 2, 5)	1	0	368160	159918	22	21
(2, 14, 5)	1	3	229949	303224	11	11
(14, 2, 5)	2	0	685204	179902	24	24
(2, 15, 5)	2	0	816925	549523	42	42
(15, 2, 5)	2	0	309484	45363	21	21
(3, 4, 5)	2	0	388631	234779	20	20
(4, 3, 5)	2	0	452685	644763	27	27
(3, 5, 5)	2	0	764083	532773	30	30
(5, 3, 5)	2	0	670759	582623	30	30
(3, 6, 5)	2	0	491920	537661	24	24
(6, 3, 5)	2	0	636103	513594	24	24
(3, 7, 5)	1	0	278819	253256	12	11
(7, 3, 5)	2	0	390557	326916	20	20
(3, 8, 5)	1	0	714763	573165	33	32
(8, 3, 5)	0	0	999686	997745	110	110
(3, 9, 5)	1	0	346449	656732	14	13
(9, 3, 5)	2	0	662509	261714	16	16
(3, 10, 5)	1	0	186250	177196	15	14
(10, 3, 5)	2	0	331214	421379	23	23
(3, 11, 5)	1	0	498775	504174	15	14
(11, 3, 5)	2	0	469853	448120	13	13
(3, 12, 5)	1	0	638631	731602	21	20
(12, 3, 5)	1	0	563145	448303	16	15
(3, 13, 5)	2	0	664115	292440	25	25
(13, 3, 5)	1	0	82350	294721	9	8
(3, 14, 5)	1	0	535419	557963	28	27
(14, 3, 5)	2	0	276478	233164	15	15
(3, 15, 5)	2	0	888275	667464	41	41
(15, 3, 5)	1	0	513016	818822	34	33
(4, 5, 5)	2	0	665851	748356	39	39
(5, 4, 5)	2	0	643234	497786	36	36
(4, 6, 5)	2	0	303811	458879	18	18
(6, 4, 5)	2	0	637760	424828	24	24
(4, 7, 5)	1	0	349226	649253	24	23
(7, 4, 5)	2	0	418307	166931	14	14
(4, 8, 5)	1	0	753805	931084	54	53
(8, 4, 5)	2	0	99280	130459	10	10
(4, 9, 5)	1	0	319207	804553	21	20
(9, 4, 5)	2	0	637756	115460	14	14
(4, 10, 5)	2	0	380596	572939	21	21
(10, 4, 5)	2	4	956663	852255	95	95
(4, 11, 5)	2	0	539616	687295	33	33
(11, 4, 5)	2	0	732380	237209	24	24
(4, 12, 5)	2	0	522268	779781	35	35
(12, 4, 5)	1	0	444370	196228	19	18
(4, 13, 5)	2	0	410788	290028	27	27
(13, 4, 5)	1	0	482789	437719	34	33
(4, 14, 5)	1	0	415421	654372	23	22
(14, 4, 5)	2	0	275518	163169	14	14
(4, 15, 5)	2	0	276318	271587	20	20
(15, 4, 5)	2	0	366393	218451	18	18
(5, 6, 5)	1	0	322102	483647	13	12
(6, 5, 5)	2	0	649158	464700	19	19
(5, 7, 5)	1	0	327804	454726	22	21
(7, 5, 5)	2	0	426013	200791	15	15
(5, 8, 5)	1	0	322608	287187	23	22
(8, 5, 5)	2	0	211770	221269	17	17
(5, 9, 5)	1	0	268387	659817	19	18
(9, 5, 5)	2	0	698258	254919	16	16
(5, 10, 5)	1	0	381865	888113	35	34
(10, 5, 5)	2	0	773129	596398	35	35
(5, 11, 5)	1	0	671192	694638	32	31
(11, 5, 5)	2	0	652637	618411	26	26
(5, 12, 5)	1	0	363792	488589	23	22
(12, 5, 5)	1	0	635764	502857	23	22
(5, 13, 5)	2	0	461480	334100	23	23
(13, 5, 5)	1	0	259432	470396	31	30
(5, 14, 5)	1	0	289541	395838	16	15
(14, 5, 5)	1	0	878779	750937	39	38
(5, 15, 5)	1	0	363957	311925	19	18
(15, 5, 5)	2	0	256221	277946	23	23
(6, 7, 5)	1	0	172515	242203	14	13
(7, 6, 5)	1	0	355776	287949	14	13
(6, 8, 5)	1	0	302483	118265	11	10
(8, 6, 5)	2	0	209500	466852	18	18
(6, 9, 5)	1	0	757165	901312	32	31
(9, 6, 5)	1	0	741076	614982	23	22
(6, 10, 5)	1	0	513179	334151	20	19
(10, 6, 5)	2	0	760618	513372	40	40
(6, 11, 5)	2	0	745967	591638	27	27
(11, 6, 5)	1	0	248696	298024	8	7
(6, 12, 5)	2	0	567691	678281	23	23
(12, 6, 5)	1	0	876144	691000	33	32
(6, 13, 5)	2	0	642646	222048	22	22
(13, 6, 5)	1	0	102040	238537	11	10
(6, 14, 5)	1	3	689692	639934	30	30
(14, 6, 5)	2	0	774972	598714	30	30
(6, 15, 5)	2	0	851830	773898	42	42
(15, 6, 5)	1	0	197123	344508	8	7
(7, 8, 5)	2	0	868401	848990	34	34
(8, 7, 5)	2	0	374291	712863	19	19
(7, 9, 5)	2	0	829679	894913	38	38
(9, 7, 5)	2	0	759434	684231	20	20
(7, 10, 5)	1	0	486574	173745	14	13
(10, 7, 5)	1	0	220072	552429	15	14
(7, 11, 5)	2	0	497956	548508	20	20
(11, 7, 5)	2	0	461703	447293	13	13
(7, 12, 5)	1	0	823975	882917	30	29
(12, 7, 5)	1	0	196061	252148	12	11
(7, 13, 5)	2	0	333629	180818	16	16
(13, 7, 5)	1	0	172577	444067	18	17
(7, 14, 5)	1	0	589106	387586	17	16
(14, 7, 5)	1	0	110131	250943	15	14
(7, 15, 5)	2	0	629420	375745	28	28
(15, 7, 5)	2	0	214089	425324	12	12
(8, 9, 5)	2	0	347469	526633	18	18
(9, 8, 5)	1	0	860605	601974	31	30
(8, 10, 5)	1	0	532513	699780	34	33
(10, 8, 5)	2	0	347606	229917	26	26
(8, 11, 5)	2	0	250302	446240	17	17
(11, 8, 5)	2	0	591993	202750	20	20
(8, 12, 5)	2	0	279766	450203	14	14
(12, 8, 5)	1	0	447696	153560	15	14
(8, 13, 5)	2	0	202723	122699	13	13
(13, 8, 5)	1	0	167915	147341	11	10
(8, 14, 5)	2	0	912752	866670	44	44
(14, 8, 5)	1	0	309758	116210	13	12
(8, 15, 5)	2	0	280179	204255	14	14
(15, 8, 5)	1	0	142306	88329	11	10
(9, 10, 5)	1	0	873554	590959	31	30
(10, 9, 5)	1	0	514846	801987	42	41
(9, 11, 5)	2	0	719835	404539	17	17
(11, 9, 5)	1	0	658960	867291	26	25
(9, 12, 5)	2	0	599848	271393	11	11
(12, 9, 5)	1	0	445003	650102	14	13
(9, 13, 5)	2	0	696817	98359	16	16
(13, 9, 5)	1	0	193161	819813	20	19
(9, 14, 5)	2	0	543917	272590	14	14
(14, 9, 5)	1	0	889075	945999	37	36
(9, 15, 5)	2	0	656336	121937	13	13
(15, 9, 5)	1	0	255144	719893	19	18
(10, 11, 5)	1	0	92448	370605	9	8
(11, 10, 5)	1	0	717962	498721	35	34
(10, 12, 5)	2	0	148913	430200	19	19
(12, 10, 5)	1	0	810687	585064	29	28
(10, 13, 5)	2	0	135413	218131	18	18
(13, 10, 5)	1	0	98474	138366	15	14
(10, 14, 5)	2	0	386885	432207	26	26
(14, 10, 5)	1	0	511145	594293	28	27
(10, 15, 5)	2	0	183076	322069	18	18
(15, 10, 5)	1	0	198404	193921	19	18
(11, 12, 5)	2	0	420492	529220	12	12
(12, 11, 5)	1	0	610501	500260	14	13
(11, 13, 5)	2	0	467103	97321	12	12
(13, 11, 5)	2	0	847528	761918	41	41
(11, 14, 5)	2	0	581002	265539	16	16
(14, 11, 5)	2	0	331609	445853	18	18
(11, 15, 5)	1	0	354168	117157	14	13
(15, 11, 5)	1	0	284656	660476	19	18
(12, 13, 5)	2	0	615477	310752	17	17
(13, 12, 5)	1	0	255246	801186	31	30
(12, 14, 5)	1	0	438911	339928	15	14
(14, 12, 5)	1	0	891269	961321	58	57
(12, 15, 5)	1	0	575372	312162	21	20
(15, 12, 5)	2	0	199350	568009	17	17
(13, 14, 5)	1	0	132435	478351	20	19
(14, 13, 5)	2	0	301104	178223	19	19
(13, 15, 5)	1	0	235542	365354	22	21
(15, 13, 5)	2	0	424008	220295	22	22
(14, 15, 5)	2	0	408865	316783	19	19
(15, 14, 5)	1	0	372696	612150	25	24
(0, 1, 6)	1	0	721726	521935	42	41
(1, 0, 6)	1	0	513385	858273	52	51
(0, 2, 6)	1	0	244691	118486	26	25
(2, 0, 6)	2	0	114054	274591	26	26
(0, 3, 6)	1	0	584146	699971	29	28
(3, 0, 6)	2	0	528575	260459	24	24
(0, 4, 6)	1	0	199295	333793	24	23
(4, 0, 6)	2	0	260281	447354	20	20
(0, 5, 6)	1	0	319209	563944	32	31
(5, 0, 6)	2	0	186549	119872	13	13
(0, 6, 6)	1	0	357210	708047	33	32
(6, 0, 6)	2	0	574863	351831	17	17
(0, 7, 6)	1	0	128756	349762	18	17
(7, 0, 6)	2	0	503763	243147	26	26
(0, 8, 6)	1	0	251192	402287	26	25
(8, 0, 6)	2	0	144342	112999	11	11
(0, 9, 6)	1	0	91948	589763	17	16
(9, 0, 6)	2	0	551404	19864	15	15
(0, 10, 6)	1	0	391421	583805	33	32
(10, 0, 6)	2	0	182244	158400	20	20
(0, 11, 6)	1	0	218021	478546	13	12
(11, 0, 6)	2	0	515957	154329	13	13
(0, 12, 6)	1	0	339802	859408	31	30
(12, 0, 6)	2	0	653641	122810	21	21
(0, 13, 6)	2	0	450154	315971	25	25
(13, 0, 6)	2	0	318887	191958	19	19
(0, 14, 6)	1	0	270227	405181	18	17
(14, 0, 6)	2	0	517305	342362	24	24
(0, 15, 6)	1	0	401689	579352	27	26
(15, 0, 6)	1	0	645939	727881	31	30
(1, 2, 6)	1	0	490801	905385	55	54
(2, 1, 6)	2	0	74031	138079	23	23
(1, 3, 6)	2	0	303848	720857	25	25
(3, 1, 6)	2	0	709289	205765	21	21
(1, 4, 6)	1	0	174427	398413	29	28
(4, 1, 6)	0	0	920915	677654	110	110
(1, 5, 6)	2	0	205784	337526	15	15
(5, 1, 6)	2	0	575849	283751	34	34
(1, 6, 6)	2	0	220525	548423	24	24
(6, 1, 6)	2	0	621612	191663	20	20
(1, 7, 6)	2	0	115896	461393	13	13
(7, 1, 6)	2	0	328320	67733	17	17
(1, 8, 6)	1	0	104837	262308	16	15
(8, 1, 6)	2	0	284250	140532	20	20
(1, 9, 6)	1	0	91095	681698	20	19
(9, 1, 6)	2	0	438902	53478	12	12
(1, 10, 6)	1	0	103424	156342	17	16
(10, 1, 6)	2	0	241571	134274	22	22
(1, 11, 6)	1	0	50624	326269	7	6
(11, 1, 6)	2	0	472778	144229	13	13
(1, 12, 6)	1	0	190644	838550	22	21
(12, 1, 6)	0	0	1000438	765924	110	110
(1, 13, 6)	2	0	368310	380248	34	34
(13, 1, 6)	1	0	503509	371061	35	34
(1, 14, 6)	1	0	189854	646298	23	22
(14, 1, 6)	2	0	500225	105184	19	19
(1, 15, 6)	1	0	353827	604437	36	35
(15, 1, 6)	1	0	687409	405595	35	34
(2, 3, 6)	2	0	172559	299602	15	15
(3, 2, 6)	2	0	779284	316453	28	28
(2, 4, 6)	1	0	264635	665556	52	51
(4, 2, 6)	2	0	480591	326582	31	31
(2, 5, 6)	2	0	197254	497029	21	21
(5, 2, 6)	1	0	361387	117968	24	23
(2, 6, 6)	2	0	53529	329346	15	15
(6, 2, 6)	2	0	530163	299404	23	23
(2, 7, 6)	1	0	101625	556703	17	16
(7, 2, 6)	2	0	222880	21317	13	13
(2, 8, 6)	1	0	277457	401888	19	18
(8, 2, 6)	2	0	318955	316615	18	18
(2, 9, 6)	1	0	220274	720406	18	17
(9, 2, 6)	2	0	529389	34259	11	11
(2, 10, 6)	1	0	159483	358787	26	25
(10, 2, 6)	2	0	377148	105797	27	27
(2, 11, 6)	2	0	132247	499072	22	22
(11, 2, 6)	1	0	650431	205467	30	29
(2, 12, 6)	1	0	97473	636980	23	22
(12, 2, 6)	2	0	731609	198281	24	24
(2, 13, 6)	2	0	110349	206279	24	24
(13, 2, 6)	1	0	487882	541247	38	37
(2, 14, 6)	2	0	211576	479287	27	27
(14, 2, 6)	2	0	497677	107424	21	21
(2, 15, 6)	2	0	526389	375279	30	30
(15, 2, 6)	2	0	393527	218452	21	21
(3, 4, 6)	2	0	451268	315369	20	20
(4, 3, 6)	2	0	316832	404039	21	21
(3, 5, 6)	2	0	732241	576847	25	25
(5, 3, 6)	2	0	536892	546520	26	26
(3, 6, 6)	1	0	457978	568177	26	25
(6, 3, 6)	2	0	569514	487491	18	18
(3, 7, 6)	1	0	621793	586498	31	30
(7, 3, 6)	2	0	798329	750229	33	33
(3, 8, 6)	1	0	233651	163263	12	11
(8, 3, 6)	2	0	217415	342013	20	20
(3, 9, 6)	1	0	644311	828719	23	22
(9, 3, 6)	2	0	630813	152381	13	13
(3, 10, 6)	1	0	640004	696933	30	29
(10, 3, 6)	2	0	71224	161233	15	15
(3, 11, 6)	1	0	492585	448891	15	14
(11, 3, 6)	2	0	472331	472845	14	14
(3, 12, 6)	2	0	595943	796813	26	26
(12, 3, 6)	2	0	710170	427398	21	21
(3, 13, 6)	2	0	609391	296439	24	24
(13, 3, 6)	1	0	393985	756503	27	26
(3, 14, 6)	1	0	421396	483663	23	22
(14, 3, 6)	2	0	456452	517560	17	17
(3, 15, 6)	2	0	563221	414108	28	28
(15, 3, 6)	2	0	254945	340385	18	18
(4, 5, 6)	2	0	283832	368559	18	18
(5, 4, 6)	1	0	408302	273835	23	22
(4, 6, 6)	2	0	204316	448830	17	17
(6, 4, 6)	2	0	469367	226968	12	12
(4, 7, 6)	2	0	440602	820699	31	31
(7, 4, 6)	1	0	639622	281068	27	26
(4, 8, 6)	2	0	465759	517234	30	30
(8, 4, 6)	2	0	510621	385028	24	24
(4, 9, 6)	1	0	393435	526436	19	18
(9, 4, 6)	2	0	579636	79211	12	12
(4, 10, 6)	1	0	425649	490767	28	27
(10, 4, 6)	1	0	363033	299272	24	23
(4, 11, 6)	2	0	463271	631369	30	30
(11, 4, 6)	2	0	770846	668672	37	37
(4, 12, 6)	1	0	491327	881279	39	38
(12, 4, 6)	1	0	816766	564652	36	35
(4, 13, 6)	2	0	422078	266362	23	23
(13, 4, 6)	1	0	437560	472926	29	28
(4, 14, 6)	1	0	625100	901529	47	46
(14, 4, 6)	2	0	700984	424596	27	27
(4, 15, 6)	2	0	501448	449061	31	31
(15, 4, 6)	2	0	251111	251075	18	18
(5, 6, 6)	1	0	601485	671247	35	34
(6, 5, 6)	2	0	492860	289390	14	14
(5, 7, 6)	1	0	577832	735301	30	29
(7, 5, 6)	2	0	696343	582386	31	31
(5, 8, 6)	1	0	364831	328035	19	18
(8, 5, 6)	2	0	892150	606322	39	39
(5, 9, 6)	1	0	373818	763804	23	22
(9, 5, 6)	2	0	462743	108886	10	10
(5, 10, 6)	1	0	330007	584895	25	24
(10, 5, 6)	2	0	416460	418454	23	23
(5, 11, 6)	2	0	746086	787695	44	44
(11, 5, 6)	2	0	709916	318862	26	26
(5, 12, 6)	2	0	704502	788683	33	33
(12, 5, 6)	2	0	877318	656856	36	36
(5, 13, 6)	2	0	185261	123430	15	15
(13, 5, 6)	1	0	294893	562769	26	25
(5, 14, 6)	2	0	800867	869168	49	49
(14, 5, 6)	2	0	316210	208060	15	15
(5, 15, 6)	2	0	485336	412726	27	27
(15, 5, 6)	1	0	621717	683149	37	36
(6, 7, 6)	2	0	694985	811460	30	30
(7, 6, 6)	1	0	433648	581280	18	17
(6, 8, 6)	1	0	556806	379243	17	16
(8, 6, 6)	1	0	172776	362502	10	9
(6, 9, 6)	1	0	638717	825711	23	22
(9, 6, 6)	2	0	494092	311472	11	11
(6, 10, 6)	1	0	526261	198108	23	22
(10, 6, 6)	1	0	128514	207040	9	8
(6, 11, 6)	1	0	682035	555301	21	20
(11, 6, 6)	2	0	427288	454479	12	12
(6, 12, 6)	1	0	704428	943255	45	44
(12, 6, 6)	2	0	759673	585762	28	28
(6, 13, 6)	2	0	557591	142485	15	15
(13, 6, 6)	1	0	433973	693215	30	29
(6, 14, 6)	2	0	700407	803009	27	27
(14, 6, 6)	2	0	428069	492374	20	20
(6, 15, 6)	2	0	649556	355203	19	19
(15, 6, 6)	1	0	326522	534531	19	18
(7, 8, 6)	2	0	798785	833435	44	44
(8, 7, 6)	2	0	308917	566287	21	21
(7, 9, 6)	2	0	801361	849984	32	32
(9, 7, 6)	2	0	466881	398086	11	11
(7, 10, 6)	2	0	681762	207413	32	32
(10, 7, 6)	2	0	729053	739054	33	33
(7, 11, 6)	2	0	717008	743493	35	35
(11, 7, 6)	1	0	514705	509941	21	20
(7, 12, 6)	2	0	893611	945930	45	45
(12, 7, 6)	1	0	929513	731880	30	29
(7, 13, 6)	2	0	348183	84248	15	15
(13, 7, 6)	1	0	157092	421413	18	17
(7, 14, 6)	2	0	167818	64127	15	15
(14, 7, 6)	1	0	135507	318308	15	14
(7, 15, 6)	2	0	714998	449654	32	32
(15, 7, 6)	2	0	159033	570756	14	14
(8, 9, 6)	1	0	488065	808703	29	28
(9, 8, 6)	2	0	985732	934472	51	51
(8, 10, 6)	1	0	373066	331807	30	29
(10, 8, 6)	2	0	170305	401550	27	27
(8, 11, 6)	2	0	367687	500028	20	20
(11, 8, 6)	1	0	635247	405334	30	29
(8, 12, 6)	2	0	144268	324138	11	11
(12, 8, 6)	1	0	694107	401924	20	19
(8, 13, 6)	2	0	172998	84768	14	14
(13, 8, 6)	1	0	96564	30017	8	7
(8, 14, 6)	2	0	245872	286134	15	15
(14, 8, 6)	2	0	890536	822734	47	47
(8, 15, 6)	2	0	561001	386015	23	23
(15, 8, 6)	1	0	572475	792911	35	34
(9, 10, 6)	2	0	754432	383166	31	31
(10, 9, 6)	2	0	605233	936284	49	49
(9, 11, 6)	2	0	504498	374243	14	14
(11, 9, 6)	2	0	572616	276517	14	14
(9, 12, 6)	2	0	502927	202544	12	12
(12, 9, 6)	1	0	723492	776780	20	19
(9, 13, 6)	2	0	611939	51026	18	18
(13, 9, 6)	1	0	165241	579952	13	12
(9, 14, 6)	2	0	740478	208202	17	17
(14, 9, 6)	2	0	866751	791745	34	34
(9, 15, 6)	2	0	458079	87084	13	13
(15, 9, 6)	1	0	292525	699066	19	18
(10, 11, 6)	2	0	199510	399251	15	15
(11, 10, 6)	1	0	774126	628012	43	42
(10, 12, 6)	2	0	179774	615130	20	20
(12, 10, 6)	1	0	404131	293027	20	19
(10, 13, 6)	2	0	141471	95378	19	19
(13, 10, 6)	1	0	344284	199428	26	25
(10, 14, 6)	1	3	442105	361963	13	13
(14, 10, 6)	2	0	532594	267422	20	20
(10, 15, 6)	2	0	268143	263148	17	17
(15, 10, 6)	1	0	594366	563345	35	34
(11, 12, 6)	1	0	708945	810902	35	34
(12, 11, 6)	1	0	706018	573589	21	20
(11, 13, 6)	2	0	548907	63788	15	15
(13, 11, 6)	2	0	748885	736318	38	38
(11, 14, 6)	1	0	518931	567362	23	22
(14, 11, 6)	1	0	424668	601400	19	18
(11, 15, 6)	2	0	408371	340801	12	12
(15, 11, 6)	2	0	394158	479075	19	19
(12, 13, 6)	2	0	499650	125518	19	19
(13, 12, 6)	1	0	513161	935484	43	42
(12, 14, 6)	2	0	659676	357028	24	24
(14, 12, 6)	2	0	412162	650899	19	19
(12, 15, 6)	2	0	637118	263006	21	21
(15, 12, 6)	1	0	528281	931430	34	33
(13, 14, 6)	1	0	356276	693135	27	26
(14, 13, 6)	2	0	522602	238491	19	19
(13, 15, 6)	1	0	496339	681337	33	32
(15, 13, 6)	2	0	402362	209940	26	26
(14, 15, 6)	2	0	516956	312641	20	20
(15, 14, 6)	1	0	376741	669457	25	24
(0, 1, 7)	1	0	114956	94669	11	10
(1, 0, 7)	2	0	317090	398477	25	25
(0, 2, 7)	1	0	467022	343441	38	37
(2, 0, 7)	0	0	999468	994532	110	110
(0, 3, 7)	1	0	47907	327276	20	19
(3, 0, 7)	2	0	684311	368279	27	27
(0, 4, 7)	1	0	48851	135471	16	15
(4, 0, 7)	1	0	338993	333107	29	28
(0, 5, 7)	1	0	332693	434795	25	24
(5, 0, 7)	2	0	124833	106633	18	18
(0, 6, 7)	1	0	49146	332381	12	11
(6, 0, 7)	2	0	795902	418996	30	30
(0, 7, 7)	1	0	41577	370231	19	18
(7, 0, 7)	2	0	557491	108831	20	20
(0, 8, 7)	1	0	119083	147778	15	14
(8, 0, 7)	2	0	162168	74288	11	11
(0, 9, 7)	1	0	39150	344724	8	7
(9, 0, 7)	2	0	477894	29431	17	17
(0, 10, 7)	1	0	176329	138492	26	25
(10, 0, 7)	2	0	408269	114009	16	16
(0, 11, 7)	1	0	384581	635805	21	20
(11, 0, 7)	2	0	599682	240150	17	17
(0, 12, 7)	1	0	473759	842128	31	30
(12, 0, 7)	2	0	874117	351575	33	33
(0, 13, 7)	2	0	352868	303301	29	29
(13, 0, 7)	1	0	423440	666307	30	29
(0, 14, 7)	1	0	122896	193702	11	10
(14, 0, 7)	2	0	893592	415908	36	36
(0, 15, 7)	2	0	312373	187300	16	16
(15, 0, 7)	2	0	160007	113912	17	17
(1, 2, 7)	2	0	149354	10400	12	12
(2, 1, 7)	1	0	51107	113343	14	13
(1, 3, 7)	2	0	412995	708968	32	32
(3, 1, 7)	2	0	702170	280356	26	26
(1, 4, 7)	2	0	372892	411737	32	32
(4, 1, 7)	1	0	268748	160131	17	16
(1, 5, 7)	2	0	113277	102563	13	13
(5, 1, 7)	1	0	254902	168651	22	21
(1, 6, 7)	1	0	355138	838947	35	34
(6, 1, 7)	0	0	993733	795641	110	110
(1, 7, 7)	1	0	114970	482979	17	16
(7, 1, 7)	2	0	547606	150119	23	23
(1, 8, 7)	2	0	149841	117091	14	14
(8, 1, 7)	2	0	262227	160529	15	15
(1, 9, 7)	1	0	92641	523752	13	12
(9, 1, 7)	2	0	740016	144370	23	23
(1, 10, 7)	2	0	207146	210627	20	20
(10, 1, 7)	2	0	403558	113701	16	16
(1, 11, 7)	1	0	265024	649736	24	23
(11, 1, 7)	2	0	420745	97133	12	12
(1, 12, 7)	2	0	118083	245142	12	12
(12, 1, 7)	1	0	466214	133052	13	12
(1, 13, 7)	2	0	118278	28760	13	13
(13, 1, 7)	1	0	319461	279350	23	22
(1, 14, 7)	2	0	154461	190170	13	13
(14, 1, 7)	2	0	741943	216639	28	28
(1, 15, 7)	2	0	401874	569543	34	34
(15, 1, 7)	0	0	997757	691651	110	110
(2, 3, 7)	1	0	45138	313362	12	11
(3, 2, 7)	2	0	838321	181060	41	41
(2, 4, 7)	1	0	96199	330985	23	22
(4, 2, 7)	2	0	492851	172682	31	31
(2, 5, 7)	2	0	158713	532908	28	28
(5, 2, 7)	2	0	129537	16225	18	18
(2, 6, 7)	2	0	227792	693832	31	31
(6, 2, 7)	2	0	652871	127989	28	28
(2, 7, 7)	1	0	40217	367388	18	17
(7, 2, 7)	2	0	286606	17474	18	18
(2, 8, 7)	1	0	57545	89011	11	10
